,season_year,season_type,week,home_team,home_score,away_team,away_score,team,full_name,position,receiving_rec,receiving_tar,receiving_tds,receiving_twopta,receiving_twoptm,receiving_yac,receiving_yds,fumbles_total,fumble_rec_tds,kicking_rec_tds,puntret_tds,kickret_tds,rushing_att,rushing_yds,rushing_tds,rushing_loss_yards,rushing_twoptm
944,2015,Regular,2,PHI,10,DAL,20,PHI,Zach Ertz,TE,3,7,0,0,0,10,17,0,0,0,0,0,0,0,0,0,0
945,2015,Regular,2,PIT,43,SF,18,SF,Blake Bell,TE,1,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
946,2015,Regular,2,PIT,43,SF,18,SF,Garrett Celek,TE,2,2,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0
947,2015,Regular,2,PIT,43,SF,18,SF,Vernon Davis,TE,5,7,0,0,0,22,62,0,0,0,0,0,0,0,0,0,0
948,2015,Regular,2,WAS,24,STL,10,STL,Jared Cook,TE,5,7,0,0,0,26,47,0,0,0,0,0,0,0,0,0,0
949,2015,Regular,2,WAS,24,STL,10,STL,Lance Kendricks,TE,1,2,0,0,0,2,15,0,0,0,0,0,0,0,0,0,0
950,2015,Regular,2,WAS,24,STL,10,WAS,Jordan Reed,TE,6,6,0,0,0,49,82,0,0,0,0,0,0,0,0,0,0
951,2015,Preseason,3,BAL,13,WAS,31,BAL,Crockett Gillmore,TE,1,2,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0
952,2015,Preseason,3,BAL,13,WAS,31,BAL,Darren Waller,TE,1,3,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0
953,2015,Preseason,3,BAL,13,WAS,31,WAS,Jordan Reed,TE,2,2,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0
954,2015,Preseason,3,BUF,43,PIT,19,BUF,Charles Clay,TE,2,2,1,0,0,41,69,0,0,0,0,0,0,0,0,0,0
955,2015,Preseason,3,BUF,43,PIT,19,BUF,Chris Gragg,TE,4,4,1,0,0,21,69,0,0,0,0,0,0,0,0,0,0
956,2015,Preseason,3,BUF,43,PIT,19,BUF,MarQueis Gray,TE,4,4,0,0,0,24,54,0,0,0,0,0,0,0,0,0,0
957,2015,Preseason,3,BUF,43,PIT,19,BUF,Matthew Mulligan,TE,2,2,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0
958,2015,Preseason,3,BUF,43,PIT,19,PIT,Jesse James,TE,3,3,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0
959,2015,Preseason,3,CAR,16,NE,17,CAR,Greg Olsen,TE,6,9,0,0,0,13,51,0,0,0,0,0,0,0,0,0,0
960,2015,Preseason,3,CAR,16,NE,17,NE,Asante Cleveland,TE,2,2,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0
961,2015,Preseason,3,CAR,16,NE,17,NE,Michael Hoomanawanui,TE,2,2,0,0,0,5,16,0,0,0,0,0,0,0,0,0,0
962,2015,Preseason,3,CIN,21,CHI,10,CHI,Martellus Bennett,TE,7,7,0,0,0,24,45,0,0,0,0,0,0,0,0,0,0
963,2015,Preseason,3,CIN,21,CHI,10,CIN,Ryan Hewitt,TE,2,2,0,0,0,12,11,0,0,0,0,0,0,0,0,0,0
964,2015,Preseason,3,CIN,21,CHI,10,CIN,Tyler Eifert,TE,2,2,0,0,0,9,30,0,0,0,0,0,0,0,0,0,0
965,2015,Preseason,3,DAL,14,MIN,28,DAL,Gavin Escobar,TE,1,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
966,2015,Preseason,3,DAL,14,MIN,28,DAL,Geoff Swaim,TE,1,2,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0
967,2015,Preseason,3,DAL,14,MIN,28,MIN,Brandon Bostick,TE,1,1,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0
968,2015,Preseason,3,DAL,14,MIN,28,MIN,Kyle Rudolph,TE,2,2,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0
969,2015,Preseason,3,DEN,19,SF,12,DEN,Virgil Green,TE,1,1,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0
970,2015,Preseason,3,DEN,19,SF,12,SF,Blake Bell,TE,3,4,0,0,0,16,19,0,0,0,0,0,0,0,0,0,0
971,2015,Preseason,3,DEN,19,SF,12,SF,Garrett Celek,TE,1,1,0,0,0,4,22,0,0,0,0,0,0,0,0,0,0
972,2015,Preseason,3,GB,26,PHI,39,GB,Richard Rodgers,TE,1,2,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0
973,2015,Preseason,3,GB,26,PHI,39,PHI,Brent Celek,TE,1,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0
974,2015,Preseason,3,GB,26,PHI,39,PHI,Trey Burton,TE,4,4,2,0,0,13,21,0,0,0,0,0,0,0,0,0,0
975,2015,Preseason,3,JAC,17,DET,22,DET,Brandon Pettigrew,TE,1,2,0,0,0,7,20,0,0,0,0,0,0,0,0,0,0
976,2015,Preseason,3,JAC,17,DET,22,JAC,Ben Koyack,TE,2,2,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0
977,2015,Preseason,3,JAC,17,DET,22,JAC,Clay Harbor,TE,3,4,0,0,0,6,33,0,0,0,0,0,0,0,0,0,0
978,2015,Preseason,3,JAC,17,DET,22,JAC,Marcedes Lewis,TE,3,3,0,0,0,25,51,0,0,0,0,0,0,0,0,0,0
979,2015,Preseason,3,KC,34,TEN,10,KC,Travis Kelce,TE,2,3,1,0,0,34,42,0,0,0,0,0,0,0,0,0,0
980,2015,Preseason,3,KC,34,TEN,10,TEN,Phillip Supernaw,TE,1,1,0,0,0,9,12,0,0,0,0,0,0,0,0,0,0
981,2015,Preseason,3,MIA,13,ATL,9,ATL,Levine Toilolo,TE,1,2,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0
982,2015,Preseason,3,MIA,13,ATL,9,MIA,Jordan Cameron,TE,1,1,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0
983,2015,Preseason,3,NO,13,HOU,27,HOU,Ryan Griffin,TE,1,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
984,2015,Preseason,3,NO,13,HOU,27,NO,Benjamin Watson,TE,1,1,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0
985,2015,Preseason,3,NO,13,HOU,27,NO,Josh Hill,TE,1,2,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0
986,2015,Preseason,3,OAK,23,ARI,30,ARI,Gerald Christian,TE,1,1,0,0,0,9,11,0,0,0,0,0,0,0,0,0,0
987,2015,Preseason,3,OAK,23,ARI,30,ARI,Ifeanyi Momah,TE,3,4,0,0,0,34,61,0,0,0,0,0,0,0,0,0,0
988,2015,Preseason,3,OAK,23,ARI,30,OAK,Mychal Rivera,TE,3,4,0,0,0,20,42,0,0,0,0,0,0,0,0,0,0
989,2015,Preseason,3,SD,15,SEA,16,SD,Antonio Gates,TE,1,1,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0
990,2015,Preseason,3,SD,15,SEA,16,SD,Ladarius Green,TE,1,2,0,0,0,4,18,0,0,0,0,0,0,0,0,0,0
991,2015,Preseason,3,SD,15,SEA,16,SEA,Jimmy Graham,TE,2,5,0,0,0,9,24,0,0,0,0,0,0,0,0,0,0
992,2015,Preseason,3,STL,14,IND,24,IND,Dwayne Allen,TE,2,5,0,0,0,9,25,0,0,0,0,0,0,0,0,0,0
993,2015,Preseason,3,STL,14,IND,24,IND,Jack Doyle,TE,2,3,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0
994,2015,Preseason,3,STL,14,IND,24,IND,Sean McGrath,TE,1,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
995,2015,Preseason,3,STL,14,IND,24,STL,Cory Harkey,TE,1,1,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0
996,2015,Preseason,3,STL,14,IND,24,STL,Jared Cook,TE,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
997,2015,Preseason,3,STL,14,IND,24,STL,Lance Kendricks,TE,1,1,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0
998,2015,Preseason,3,TB,7,CLE,31,CLE,Gary Barnidge,TE,1,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0
999,2015,Preseason,3,TB,7,CLE,31,TB,Austin Seferian-Jenkins,TE,1,2,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0
1000,2015,Regular,3,ARI,47,SF,7,ARI,Darren Fells,TE,1,2,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0
1001,2015,Regular,3,ARI,47,SF,7,ARI,Jermaine Gresham,TE,2,3,0,0,0,5,34,0,0,0,0,0,0,0,0,0,0
1002,2015,Regular,3,ARI,47,SF,7,SF,Blake Bell,TE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1003,2015,Regular,3,ARI,47,SF,7,SF,Garrett Celek,TE,3,3,0,0,0,16,29,0,0,0,0,0,0,0,0,0,0
1004,2015,Regular,3,BAL,24,CIN,28,BAL,Crockett Gillmore,TE,3,3,0,0,0,34,40,0,0,0,0,0,0,0,0,0,0
1005,2015,Regular,3,BAL,24,CIN,28,BAL,Maxx Williams,TE,3,7,0,0,0,21,44,0,0,0,0,0,0,0,0,0,0
1006,2015,Regular,3,BAL,24,CIN,28,BAL,Nick Boyle,TE,3,3,0,0,0,14,32,0,0,0,0,0,0,0,0,0,0
1007,2015,Regular,3,CAR,27,NO,22,CAR,Ed Dickson,TE,2,3,0,0,0,12,19,0,0,0,0,0,0,0,0,0,0
1008,2015,Regular,3,CAR,27,NO,22,CAR,Greg Olsen,TE,8,11,2,0,0,51,134,0,0,0,0,0,0,0,0,0,0
1009,2015,Regular,3,CAR,27,NO,22,NO,Benjamin Watson,TE,4,4,0,0,0,11,42,1,0,0,0,0,0,0,0,0,0
1010,2015,Regular,3,CAR,27,NO,22,NO,Josh Hill,TE,1,1,0,0,0,12,10,0,0,0,0,0,0,0,0,0,0
1011,2015,Regular,3,CLE,20,OAK,27,CLE,Gary Barnidge,TE,6,10,1,0,0,23,105,0,0,0,0,0,0,0,0,0,0
1012,2015,Regular,3,CLE,20,OAK,27,OAK,Lee Smith,TE,1,1,0,0,0,10,8,0,0,0,0,0,0,0,0,0,0
1013,2015,Regular,3,DAL,28,ATL,39,ATL,Jacob Tamme,TE,1,1,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0
1014,2015,Regular,3,DAL,28,ATL,39,ATL,Levine Toilolo,TE,1,1,0,1,1,0,6,0,0,0,0,0,0,0,0,0,0
1015,2015,Regular,3,DAL,28,ATL,39,DAL,Jason Witten,TE,6,8,0,0,0,28,65,0,0,0,0,0,0,0,0,0,0
1016,2015,Regular,3,DET,12,DEN,24,DEN,Virgil Green,TE,1,1,0,0,0,21,26,0,0,0,0,0,0,0,0,0,0
1017,2015,Regular,3,DET,12,DEN,24,DET,Eric Ebron,TE,4,5,0,0,0,32,61,0,0,0,0,0,0,0,0,0,0
1018,2015,Regular,3,GB,38,KC,28,GB,Richard Rodgers,TE,2,4,0,0,0,5,15,0,0,0,0,0,0,0,0,0,0
1019,2015,Regular,3,GB,38,KC,28,KC,Travis Kelce,TE,6,10,0,1,1,60,80,0,0,0,0,0,0,0,0,0,0
1020,2015,Regular,3,HOU,19,TB,9,TB,Brandon Myers,TE,3,4,0,0,0,4,18,0,0,0,0,0,0,0,0,0,0
1021,2015,Regular,3,MIA,14,BUF,41,BUF,Charles Clay,TE,5,7,1,0,0,59,82,0,0,0,0,0,0,0,0,0,0
1022,2015,Regular,3,MIA,14,BUF,41,MIA,Jordan Cameron,TE,3,8,0,0,0,7,16,0,0,0,0,0,0,0,0,0,0
1023,2015,Regular,3,MIN,31,SD,14,MIN,Kyle Rudolph,TE,2,5,0,0,0,6,14,0,0,0,0,0,0,0,0,0,0
1024,2015,Regular,3,MIN,31,SD,14,SD,John Phillips,TE,4,4,0,0,0,8,35,0,0,0,0,0,0,0,0,0,0
1025,2015,Regular,3,NE,51,JAC,17,JAC,Clay Harbor,TE,3,5,1,0,0,8,43,0,0,0,0,0,0,0,0,0,0
1026,2015,Regular,3,NE,51,JAC,17,NE,Rob Gronkowski,TE,4,7,0,0,0,47,101,0,0,0,0,0,0,0,0,0,0
1027,2015,Regular,3,NYG,32,WAS,21,NYG,Larry Donnell,TE,3,6,0,0,0,8,32,0,0,0,0,0,0,0,0,0,0
1028,2015,Regular,3,NYG,32,WAS,21,WAS,Jordan Reed,TE,6,9,0,0,0,47,96,0,0,0,0,0,0,0,0,0,0
1029,2015,Regular,3,NYJ,17,PHI,24,NYJ,Jeff Cumberland,TE,2,4,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0
1030,2015,Regular,3,NYJ,17,PHI,24,PHI,Zach Ertz,TE,2,2,0,0,0,3,30,0,0,0,0,0,0,0,0,0,0
1031,2015,Regular,3,SEA,26,CHI,0,CHI,Martellus Bennett,TE,4,5,0,0,0,7,15,0,0,0,0,0,0,0,0,0,0
1032,2015,Regular,3,SEA,26,CHI,0,CHI,Zach Miller,TE,1,1,0,0,0,2,21,0,0,0,0,0,0,0,0,0,0
1033,2015,Regular,3,SEA,26,CHI,0,SEA,Jimmy Graham,TE,7,8,1,0,0,45,83,0,0,0,0,0,0,0,0,0,0
1034,2015,Regular,3,STL,6,PIT,12,STL,Jared Cook,TE,1,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
1035,2015,Regular,3,STL,6,PIT,12,STL,Lance Kendricks,TE,2,5,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0
1036,2015,Regular,3,TEN,33,IND,35,IND,Coby Fleener,TE,4,6,0,0,0,26,51,0,0,0,0,0,0,0,0,0,0
1037,2015,Regular,3,TEN,33,IND,35,IND,Jack Doyle,TE,3,3,0,0,0,30,32,0,0,0,0,0,0,0,0,0,0
1038,2015,Regular,3,TEN,33,IND,35,TEN,Anthony Fasano,TE,1,2,0,0,0,18,26,0,0,0,0,0,0,0,0,0,0
1039,2015,Regular,3,TEN,33,IND,35,TEN,Delanie Walker,TE,7,10,0,0,0,20,68,0,0,0,0,0,0,0,0,0,0
1040,2015,Preseason,4,ATL,20,BAL,19,ATL,Jacob Tamme,TE,1,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
1041,2015,Preseason,4,ATL,20,BAL,19,ATL,Levine Toilolo,TE,1,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1042,2015,Preseason,4,ATL,20,BAL,19,BAL,Daniel Brown,TE,3,4,1,0,0,1,30,0,0,0,0,0,0,0,0,0,0
1043,2015,Preseason,4,ATL,20,BAL,19,BAL,Darren Waller,TE,3,5,0,0,0,18,22,0,0,0,0,0,0,0,0,0,0
1044,2015,Preseason,4,ATL,20,BAL,19,BAL,Nick Boyle,TE,3,3,0,0,0,5,13,0,0,0,0,0,0,0,0,0,0
1045,2015,Preseason,4,DAL,21,HOU,14,DAL,Gavin Escobar,TE,2,2,0,0,0,19,33,0,0,0,0,0,0,0,0,0,0
1046,2015,Preseason,4,DEN,20,ARI,22,ARI,Gerald Christian,TE,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
1047,2015,Preseason,4,DEN,20,ARI,22,DEN,Dominique Jones,TE,3,3,0,0,0,10,23,0,0,0,0,0,0,0,0,0,0
1048,2015,Preseason,4,DET,17,BUF,10,BUF,Chris Gragg,TE,1,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1049,2015,Preseason,4,DET,17,BUF,10,BUF,MarQueis Gray,TE,3,3,0,0,0,12,40,0,0,0,0,0,0,0,0,0,0
1050,2015,Preseason,4,DET,17,BUF,10,BUF,Nick O'Leary,TE,1,2,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0
1051,2015,Preseason,4,IND,6,CIN,9,CIN,Tyler Kroft,TE,3,3,0,0,0,16,26,1,0,0,0,0,0,0,0,0,0
1052,2015,Preseason,4,IND,6,CIN,9,IND,Erik Swoope,TE,1,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
1053,2015,Preseason,4,IND,6,CIN,9,IND,Sean McGrath,TE,5,5,0,0,0,32,41,0,0,0,0,0,0,0,0,0,0
1054,2015,Preseason,4,MIA,17,TB,22,TB,Cameron Brate,TE,1,4,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
1055,2015,Preseason,4,NE,9,NYG,12,NE,Asante Cleveland,TE,4,6,0,0,0,13,38,0,0,0,0,0,0,0,0,0,0
1056,2015,Preseason,4,NYJ,24,PHI,18,PHI,Trey Burton,TE,1,3,0,0,0,5,21,0,0,0,0,0,0,0,0,0,0
1057,2015,Preseason,4,PIT,6,CAR,23,CAR,Brandon Williams,TE,1,3,0,0,0,25,22,0,0,0,0,0,0,0,0,0,0
1058,2015,Preseason,4,PIT,6,CAR,23,CAR,Ed Dickson,TE,1,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
1059,2015,Preseason,4,SEA,31,OAK,21,OAK,Gabe Holmes,TE,1,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
1060,2015,Preseason,4,SF,14,SD,12,SD,John Phillips,TE,5,8,0,0,0,5,25,0,0,0,0,0,0,0,0,0,0
1061,2015,Preseason,4,SF,14,SD,12,SF,Xavier Grimble,TE,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
1062,2015,Preseason,4,STL,17,KC,24,KC,James O'Shaughnessy,TE,2,2,0,0,0,13,19,0,0,0,0,0,0,0,0,0,0
1063,2015,Preseason,4,TEN,24,MIN,17,TEN,Delanie Walker,TE,1,1,0,0,0,2,15,0,0,0,0,0,0,0,0,0,0
1064,2015,Preseason,4,TEN,24,MIN,17,TEN,Phillip Supernaw,TE,2,5,1,0,0,6,17,0,0,0,0,0,0,0,0,0,0
1065,2015,Preseason,4,WAS,16,JAC,17,JAC,Ben Koyack,TE,1,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
1066,2015,Preseason,4,WAS,16,JAC,17,JAC,Neal Sterling,TE,3,3,0,0,0,11,38,0,0,0,0,0,0,0,0,0,0
1067,2015,Preseason,4,WAS,16,JAC,17,WAS,Derek Carrier,TE,1,2,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0
1068,2015,Preseason,4,WAS,16,JAC,17,WAS,Je'Ron Hamm,TE,2,3,0,0,0,16,23,0,0,0,0,0,0,0,0,0,0
1069,2015,Regular,4,ARI,22,STL,24,ARI,Darren Fells,TE,1,1,0,0,0,5,17,0,0,0,0,0,0,0,0,0,0
1070,2015,Regular,4,ARI,22,STL,24,ARI,Jermaine Gresham,TE,1,3,0,0,0,11,8,0,0,0,0,0,0,0,0,0,0
1071,2015,Regular,4,ARI,22,STL,24,STL,Cory Harkey,TE,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
1072,2015,Regular,4,ARI,22,STL,24,STL,Jared Cook,TE,3,6,0,0,0,14,22,0,0,0,0,0,0,0,0,0,0
1073,2015,Regular,4,ATL,48,HOU,21,HOU,C.J. Fiedorowicz,TE,3,3,1,0,0,9,28,1,0,0,0,0,0,0,0,0,0
1074,2015,Regular,4,BUF,10,NYG,24,BUF,Charles Clay,TE,9,13,0,0,0,20,111,0,0,0,0,0,0,0,0,0,0
1075,2015,Regular,4,BUF,10,NYG,24,BUF,Chris Gragg,TE,1,1,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0
1076,2015,Regular,4,BUF,10,NYG,24,BUF,MarQueis Gray,TE,1,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0
1077,2015,Regular,4,BUF,10,NYG,24,NYG,Larry Donnell,TE,5,7,0,0,0,24,38,0,0,0,0,0,0,0,0,0,0
1078,2015,Regular,4,CHI,22,OAK,20,CHI,Martellus Bennett,TE,11,13,1,0,0,43,83,1,0,0,0,0,0,0,0,0,0
1079,2015,Regular,4,CHI,22,OAK,20,OAK,Lee Smith,TE,2,2,0,0,0,10,14,0,0,0,0,0,0,0,0,0,0
1080,2015,Regular,4,CHI,22,OAK,20,OAK,Mychal Rivera,TE,2,3,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0
1081,2015,Regular,4,CIN,36,KC,21,CIN,Tyler Eifert,TE,3,4,0,0,0,51,69,0,0,0,0,0,0,0,0,0,0
1082,2015,Regular,4,CIN,36,KC,21,KC,James O'Shaughnessy,TE,1,1,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0
1083,2015,Regular,4,CIN,36,KC,21,KC,Travis Kelce,TE,5,7,0,0,0,35,49,1,0,0,0,0,0,0,0,0,0
1084,2015,Regular,4,DEN,23,MIN,20,MIN,Kyle Rudolph,TE,2,4,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0
1085,2015,Regular,4,IND,16,JAC,13,IND,Coby Fleener,TE,9,12,1,0,0,29,83,0,0,0,0,0,0,0,0,0,0
1086,2015,Regular,4,IND,16,JAC,13,JAC,Clay Harbor,TE,4,6,0,0,0,22,31,0,0,0,0,0,0,0,0,0,0
1087,2015,Regular,4,IND,16,JAC,13,JAC,Marcedes Lewis,TE,5,8,0,0,0,12,40,0,0,0,0,0,0,0,0,0,0
1088,2015,Regular,4,MIA,14,NYJ,27,MIA,Jordan Cameron,TE,2,9,0,0,0,13,19,0,0,0,0,0,0,0,0,0,0
1089,2015,Regular,4,NO,26,DAL,20,DAL,James Hanna,TE,1,1,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0
1090,2015,Regular,4,NO,26,DAL,20,DAL,Jason Witten,TE,4,6,0,0,0,19,57,0,0,0,0,0,0,0,0,0,0
1091,2015,Regular,4,NO,26,DAL,20,NO,Benjamin Watson,TE,3,3,0,0,0,11,30,0,0,0,0,0,0,0,0,0,0
1092,2015,Regular,4,NO,26,DAL,20,NO,Josh Hill,TE,2,2,1,0,0,9,11,0,0,0,0,0,0,0,0,0,0
1093,2015,Regular,4,PIT,20,BAL,23,BAL,Darren Waller,TE,1,2,0,0,0,8,17,0,0,0,0,0,0,0,0,0,0
1094,2015,Regular,4,PIT,20,BAL,23,BAL,Maxx Williams,TE,2,4,0,0,0,7,17,0,0,0,0,0,0,0,0,0,0
1095,2015,Regular,4,PIT,20,BAL,23,BAL,Nick Boyle,TE,3,4,0,0,0,18,12,0,0,0,0,0,0,0,0,0,0
1096,2015,Regular,4,SD,30,CLE,27,CLE,Gary Barnidge,TE,6,6,1,0,0,26,75,0,0,0,0,0,0,0,0,0,0
1097,2015,Regular,4,SD,30,CLE,27,SD,John Phillips,TE,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1098,2015,Regular,4,SD,30,CLE,27,SD,Ladarius Green,TE,4,6,1,0,0,23,53,0,0,0,0,0,0,0,0,0,0
1099,2015,Regular,4,SEA,13,DET,10,DET,Eric Ebron,TE,2,3,0,0,0,14,22,0,0,0,0,0,0,0,0,0,0
1100,2015,Regular,4,SEA,13,DET,10,DET,Timothy Wright,TE,1,2,0,0,0,4,26,0,0,0,0,0,0,0,0,0,0
1101,2015,Regular,4,SEA,13,DET,10,SEA,Jimmy Graham,TE,4,5,0,0,0,6,29,0,0,0,0,0,0,0,0,0,0
1102,2015,Regular,4,SEA,13,DET,10,SEA,Luke Willson,TE,2,3,0,0,0,10,15,0,0,0,0,0,0,0,0,0,0
1103,2015,Regular,4,SF,3,GB,17,GB,Richard Rodgers,TE,5,6,1,0,0,24,45,0,0,0,0,0,0,0,0,0,0
1104,2015,Regular,4,SF,3,GB,17,SF,Garrett Celek,TE,3,5,0,0,0,20,26,0,0,0,0,0,0,0,0,0,0
1105,2015,Regular,4,SF,3,GB,17,SF,Vance McDonald,TE,1,2,0,0,0,3,7,1,0,0,0,0,0,0,0,0,0
1106,2015,Regular,4,TB,23,CAR,37,CAR,Ed Dickson,TE,1,2,0,0,0,4,11,0,1,0,0,0,0,0,0,0,0
1107,2015,Regular,4,TB,23,CAR,37,CAR,Greg Olsen,TE,2,6,0,0,0,17,28,0,0,0,0,0,0,0,0,0,0
1108,2015,Regular,4,TB,23,CAR,37,TB,Brandon Myers,TE,1,3,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0
1109,2015,Regular,4,TB,23,CAR,37,TB,Cameron Brate,TE,1,1,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0
1110,2015,Regular,4,WAS,23,PHI,20,PHI,Brent Celek,TE,1,2,1,0,0,3,10,0,0,0,0,0,0,0,0,0,0
1111,2015,Regular,4,WAS,23,PHI,20,PHI,Zach Ertz,TE,2,3,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0
1112,2015,Regular,4,WAS,23,PHI,20,WAS,Derek Carrier,TE,2,2,0,0,0,9,18,0,0,0,0,0,0,0,0,0,0
1113,2015,Regular,4,WAS,23,PHI,20,WAS,Jordan Reed,TE,5,8,0,0,0,26,37,1,0,0,0,0,0,0,0,0,0
1114,2015,Regular,5,ATL,25,WAS,19,ATL,Jacob Tamme,TE,8,10,0,0,0,27,94,0,0,0,0,0,0,0,0,0,0
1115,2015,Regular,5,ATL,25,WAS,19,WAS,Derek Carrier,TE,2,3,1,0,0,16,27,0,0,0,0,0,0,0,0,0,0
1116,2015,Regular,5,BAL,30,CLE,33,BAL,Darren Waller,TE,1,2,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0
1117,2015,Regular,5,BAL,30,CLE,33,BAL,Maxx Williams,TE,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1118,2015,Regular,5,BAL,30,CLE,33,BAL,Nick Boyle,TE,3,3,0,0,0,20,27,0,0,0,0,0,0,0,0,0,0
1119,2015,Regular,5,BAL,30,CLE,33,CLE,Gary Barnidge,TE,8,10,1,0,0,48,139,0,0,0,0,0,0,0,0,0,0
1120,2015,Regular,5,CIN,27,SEA,24,CIN,Tyler Eifert,TE,8,12,2,0,0,23,90,0,0,0,0,0,0,0,0,0,0
1121,2015,Regular,5,CIN,27,SEA,24,SEA,Jimmy Graham,TE,3,5,0,0,0,11,30,0,0,0,0,0,0,0,0,0,0
1122,2015,Regular,5,CIN,27,SEA,24,SEA,Luke Willson,TE,2,3,0,0,0,5,17,0,0,0,0,0,0,0,0,0,0
1123,2015,Regular,5,DAL,6,NE,30,DAL,Jason Witten,TE,5,6,0,0,0,8,33,1,0,0,0,0,0,0,0,0,0
1124,2015,Regular,5,DAL,6,NE,30,NE,Rob Gronkowski,TE,4,5,0,0,0,40,67,0,0,0,0,0,0,0,0,0,0
1125,2015,Regular,5,DET,17,ARI,42,ARI,Darren Fells,TE,2,2,1,0,0,3,25,0,0,0,0,0,0,0,0,0,0
1126,2015,Regular,5,DET,17,ARI,42,DET,Brandon Pettigrew,TE,3,5,0,0,0,22,29,0,0,0,0,0,0,0,0,0,0
1127,2015,Regular,5,DET,17,ARI,42,DET,Timothy Wright,TE,3,5,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0
1128,2015,Regular,5,GB,24,STL,10,GB,Richard Rodgers,TE,6,8,0,0,0,30,45,0,0,0,0,0,0,0,0,0,0
1129,2015,Regular,5,GB,24,STL,10,STL,Jared Cook,TE,1,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
1130,2015,Regular,5,GB,24,STL,10,STL,Lance Kendricks,TE,2,3,0,0,0,21,16,0,0,0,0,0,0,0,0,0,0
1131,2015,Regular,5,HOU,20,IND,27,HOU,C.J. Fiedorowicz,TE,1,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0
1132,2015,Regular,5,HOU,20,IND,27,IND,Coby Fleener,TE,2,3,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0
1133,2015,Regular,5,HOU,20,IND,27,IND,Dwayne Allen,TE,1,1,0,0,0,18,21,0,0,0,0,0,0,0,0,0,0
